person,year_raw,event,type,subtype,phase
inoue,인터뷰 시점,AIST Digital Human Engineering Research Center Senior Research Advisor; University of Tokyo 명예교수,직업 이력,emeritus,senior
inoue,2016,Japan Academy Prize (로봇공학 공로),수상·명예,lifetime_award,senior
ishiguro,유년기·청소년기,Shiga 현 출생·성장,개인사,birth,k12
ishiguro,학부,University of Yamanashi 컴퓨터과학; 한때 직업 유화가 지망 → 포기,교육,bs_enroll,undergrad
ishiguro,대학원 진학,Osaka University 시스템공학 — 제어이론·AI; Saburo Tsuji 교수 (컴퓨터 비전 선구자) 지도,교육,phd_advisor,grad
ishiguro,1991,Osaka University 공학박사 (D.Eng.) — active vision·omni-directional vision,교육,phd_graduate,grad
ishiguro,박사 후,Yamanashi University 전기공학·컴퓨터과학 전공 연구조교,직업 이력,hire,early_career
ishiguro,1992,Osaka University 시스템공학 전공 복귀,직업 이력,move,early_career
ishiguro,1990경,SLAM의 초기 형태 연구 (omni-directional 카메라 활용 자기 위치 추정·매핑),연구·프로젝트,breakthrough,grad
ishiguro,1994,"Kyoto University 정보과학 부교수 — Ishida 교수 지도; ""더 이상 논문 쓰지 말고 세상을 바꿀 것을 만들어라"" 권고; 인터랙티브 로봇과 센서 네트워크 두 프로젝트 시작",직업 이력,move,early_career
ishiguro,1998–1999,"UCSD 전기·컴퓨터공학 방문 학자 — Mohan Trivedi, Ramesh Jain, Don Norman, Sejnowski 등과 교류",교육,sabbatical_visit,early_career
ishiguro,1999,ATR Media Information Science Laboratories 방문 연구원 — Robovie 개발 시작 (3인 그룹),연구·프로젝트,proj_start,early_career
ishiguro,2000,Wakayama University 컴퓨터·통신과학 부교수,직업 이력,move,early_career
ishiguro,2001,Wakayama University 정교수,직업 이력,promotion,mid_career
ishiguro,2001경,Android 프로젝트 시작 — 첫 안드로이드는 자신의 딸을 모델,연구·프로젝트,proj_start,mid_career
ishiguro,이후 Osaka 복귀,Osaka University 시스템혁신학과 (대학원 공학연구과),직업 이력,move,mid_career
ishiguro,초중등 실험,"Robovie를 초등학교에 도입, 영어 학습 지원 (세계 최초 시도로 기억)",연구·프로젝트,demo,mid_career
ishiguro,2004,Aichi Expo 자금으로 두 번째 안드로이드 (여성형) 개발,연구·프로젝트,next_gen,mid_career
ishiguro,이후,"Geminoid (자신의 복제), Telenoid, Elfoid 등 개발; Kokoro사와 협력",연구·프로젝트,next_gen,mid_career
ishiguro,2009,현 Osaka University 시스템혁신학과 교수 보직,직업 이력,admin_role,mid_career
ishiguro,2011,ATR Hiroshi Ishiguro Lab 그룹 리더 + ATR Fellow,수상·명예,fellow,senior
ishiguro,연극 협업,Oriza Hirata (Seinendan 극단) 와 안드로이드 연극 — 프랑스에서 좋은 평가,네트워크,collab_start,senior
ishiguro,2012년 5월 17일,"Peter Asaro·Selma Sabanovic 인터뷰 (St. Paul, MN)",개인사,personal_other,senior
ishiguro,인터뷰 시점,인지·신경과학자 채용; 교육생 Doctor Kanda 등 ATR 그룹 리더로 성장,네트워크,student_notable,senior
jarvis,1941년 1월 9일,Burma Rangoon 출생 (영국·아시아 혼혈 부모),개인사,birth,k12
jarvis,1947,호주 Freemantle (서부 해안)으로 이주; Christian Brothers 학교 다님,개인사,relocation,k12
jarvis,유년기·청소년기,사진 확대기·모형 보트·라디오 자작; 야간학교에서 기술 도면 학습,개인사,personal_other,k12
jarvis,1962,University of Western Australia 전기공학 학사,교육,bs_graduate,undergrad
jarvis,박사 과정,"IBM 1620, 이후 DEC 10 (미국 외 최초의 시분할 컴퓨터)으로 hybrid computing 연구; 지도교수 Dr. Brian Leary",교육,phd_advisor,grad
jarvis,1968,University of Western Australia 전기공학 박사 — global optimization (random search),교육,phd_graduate,grad
jarvis,1968~1970,"Purdue University 방문 (당초 King-sun Fu 만남 시도, 실제로는 Ed Patrick과 협업); 패턴 인식 입문; Jarvis-Patrick (JP) 클러스터링 알고리즘 발표",교육,postdoc,early_career
jarvis,1970,Australian National University (ANU) Senior Lecturer 부임 — 통계학과 내 컴퓨터과학 그룹 (이후 별도 학과화),직업 이력,hire,early_career
jarvis,1970년대,Purdue 재방문 (안식년 1년) — King-sun Fu와 image segmentation 공동 연구,교육,sabbatical_visit,early_career
jarvis,1980~1982경,컴퓨터 비전·로봇공학으로 본격 이행,실패·전환,pivot,early_career
jarvis,1982경,"SRI 방문 후 자체 레이저 거리계 (time-of-flight) 자작 — ""남반구 최초""; ARC 그랜트 수주",연구·프로젝트,breakthrough,early_career
jarvis,1980년대 초,"Joe Engelberger와 직접 통화로 Puma 250 로봇 $20,000에 구매 → hand-eye coordination 시작",연구·프로젝트,proj_start,early_career
jarvis,1985,Monash University Electrical and Computer Systems Engineering 학과장 부임 (Melbourne),직업 이력,move,mid_career
jarvis,1987,Monash에 Intelligent Robotics Research Center 설립; 이후 디렉터,직업 이력,admin_role,mid_career
jarvis,1987~1988,Monash Head of Department,직업 이력,admin_role,mid_career
jarvis,1991~1993경,BHP (광산회사)와 3년·1백만 달러 GIRD 프로젝트 — 3D stripe-light 거리계 등; 제철소에서 압연시트 표면 측정에 채택,창업·산업,industry_collab,mid_career
jarvis,1992,IEEE Fellow,수상·명예,fellow,mid_career
jarvis,1992~1996경,Australian Research Council 패널 위원,학회·커뮤니티,committee,mid_career
jarvis,1996~1998경,ARC 특별 그랜트 수상 — 자유롭게 25만 달러로 장비 구입 (매니퓰레이터·차량·센서),수상·명예,paper_award,mid_career
jarvis,2000년대 초중반,"핀란드 Aarne Halme 방문, 러시아 St. Petersburg에서 Marsokhod 소형 화성 rover 도입; Finnish 농업용 트랙터 차량 구입",네트워크,collab_start,senior
jarvis,2003~2007,Center for Perceptive and Intelligent Machines 운영 (Hugh Durrant-Whyte의 Center for Autonomous Systems 후보 탈락 후 절반 규모),직업 이력,admin_role,senior
jarvis,이후,Country Fire Authority와 5년 산불 진화 자율주행 프로젝트 (forest fire scout·extinguishing 차량) — Melbourne 외곽 20에이커 부지에서 실험,연구·프로젝트,proj_start,senior
jarvis,지속 연구,반자율 휠체어 (joystick → eye-gaze → Kinect 기반); 경비·도주·재난 시 covert path planning; Velodyne 등 활용한 cyber-model 기반 위치 추정,연구·프로젝트,proj_start,senior
jarvis,2011년 8월 30일,"Selma Šabanovic·Matthew R. Francisco 인터뷰 (Flagstaff, AZ)",개인사,personal_other,senior
jarvis,인터뷰 시점,"반쯤 은퇴, 명예교수 지위 희망; 다중 로봇·HRI 연구 지속",직업 이력,emeritus,senior
jarvis,사후,Australian Robotics & Automation Association 평생공로상 수상 (사후),수상·명예,lifetime_award,senior
kaneko,1954.01.18,일본 야마구치현 하기(萩) 출생 (인구 5만의 작은 도시),개인사,birth,k12
kaneko,유년기,자연·물고기·곤충에 매료되어 직접 장난감 제작,개인사,personal_other,k12
kaneko,학부 시절,규슈공업대학(Kyushu Institute of Technology) 기계공학 전공,교육,bs_major,undergrad
kaneko,1978,도쿄대학교 대학원 입학 (이름 있는 교수 만나기 위해),교육,ms_enroll,grad
kaneko,대학원 시절,Hideo Ohashi 교수 지도 하에 유체역학 전공 (원자력 발전소 펌프 시스템 연구),교육,phd_advisor,grad
kaneko,1981,도쿄대학교 기계공학 박사 학위 취득 (펌프 진동 현상 규명),교육,phd_graduate,grad
kaneko,1981,"통상산업성(MITI) 산하 기계기술연구소(MEL, 후 AIST)에 시험 합격으로 입소, 로보틱스로 전공 전환",직업 이력,hire,early_career
kaneko,초기 MEL 시절,"Guide Dog Robot 프로젝트에 신참으로 참여 (Tachi, Komorie, Tanie 박사 등과 협업)",연구·프로젝트,proj_start,early_career
kaneko,MEL 입소 2~3년 후,상관 지시로 6족 보행 로봇 설계 시작 (몸체 수평 유지 설계),연구·프로젝트,proj_start,early_career
kaneko,1986,"다지(多指) 로봇 핸드 연구 시작, 새 펄스 센서 발명 (일본·미국 특허)",연구·프로젝트,breakthrough,early_career
kaneko,1988~1989,"독일 다름슈타트 공과대학 박사후 연구원 (우주 로보틱스 프로젝트, 촉각 센서 없는 접촉점 검출 아이디어 발표)",교육,postdoc,early_career
kaneko,1990~1994,IEEE Transactions on Robotics and Automation Technical Editor,학회·커뮤니티,editorship,early_career
kaneko,1990~1993,규슈공업대학 컴퓨터과학·시스템공학 부교수,직업 이력,promotion,early_career
kaneko,1990,"곤충 더듬이에서 영감 얻은 ""Active Antenna"" 촉각 센서 연구 (Nature 인용)",연구·프로젝트,breakthrough,early_career
kaneko,1991.11~1992.01,독일 다름슈타트 공과대학 초빙 교수,교육,sabbatical_visit,early_career
kaneko,1991~,IEEE IROS 프로그램 위원회 위원,학회·커뮤니티,committee,early_career
kaneko,1993.10~2006.09,히로시마 대학 산업공학 교수,직업 이력,move,mid_career
kaneko,1996,다지 로봇 핸드 1차 최종 설계,연구·프로젝트,proj_complete,mid_career
kaneko,1998,International Conference on Advanced Mechatronics 프로그램 위원장,학회·커뮤니티,editorship,mid_career
kaneko,2002~2003,"고속 비전 전공 부교수 합류, ""Hyper Human"" 연구 방향 정립",연구·프로젝트,proj_start,mid_career
kaneko,2003,다지 로봇 핸드 최종 설계 완성,연구·프로젝트,proj_complete,mid_career
kaneko,2003 무렵,"100g 가속도 캡처 로봇 개발 (""Too Fast to See"" 캐치프레이즈)",연구·프로젝트,demo,mid_career
kaneko,2004~2005,IEEE Robotics and Automation Society 부회장,학회·커뮤니티,committee,senior
kaneko,2005,의료(촉진·강성 측정) 분야 응용 연구로 영역 확장 시작,연구·프로젝트,pivot,senior
kaneko,2006,IEEE Fellow 선임,수상·명예,fellow,senior
kaneko,2006.10~,오사카대학교 기계공학과 교수,직업 이력,move,senior
kaneko,인터뷰 시점,"Hyper Human Research Project Center 디렉터, 의료 분야 연구 집중",직업 이력,admin_role,senior
kaplan,출생,프랑스 파리 출생 (5구 라틴 쿠와르티에 거주),개인사,birth,k12
kaplan,학창 시절,"동네 학교 진학, AI/로보틱스를 어린 시절의 꿈으로 키움",교육,k12_enroll,k12
kaplan,학부,"Ecole Nationale Superieure des Telecommunications 입학, 인공지능 전공",교육,bs_enroll,undergrad
kaplan,1997,"텔레콤 학교 졸업 (engineering degree), Sony Computer Science Lab Paris 합류 (최초 프랑스 직원)",교육,bs_graduate,undergrad
kaplan,1997~2006,Sony CSL 로보틱스 부서 연구원 (10년),직업 이력,hire,grad
kaplan,1997~2000,"파리 6대학(Pierre et Marie Curie) 박사 과정 (Luc Steels 지도, 다중 에이전트·언어 진화)",교육,phd_enroll,grad
kaplan,박사 과정 중,Talking Heads 실험 (전 세계 로봇들이 화이트보드 보며 공통 언어 형성),연구·프로젝트,proj_start,grad
kaplan,1999,Talking Heads 실험에서 polysemy 등 자연어 현상 관찰,연구·프로젝트,breakthrough,grad
kaplan,박사 후반기,"Sony AIBO 프로젝트 합류, 도쿄 일본 랩 정기 방문 (Masahiro Fujita, Toshi Doi 팀)",연구·프로젝트,proj_start,grad
kaplan,2000,"박사 학위 취득 (인공지능, Université Pierre et Marie Curie)",교육,phd_graduate,grad
kaplan,박사 직후,첫 AIBO 프로토타입 가져와 파리에서 언어·인터랙션 부분 개발,연구·프로젝트,demo,early_career
kaplan,2000년대 초반,"Pierre-Yves Oudeyer와 협업, 내재적 동기 시스템(intrinsic motivation) 개발",네트워크,collab_start,early_career
kaplan,~2006,AIBO 단종 결정에 따라 Sony 떠나기로 결심,실패·전환,forced_move,early_career
kaplan,2006,Pierre Dillenbourg 초빙으로 EPFL의 CRAFT 연구실 합류,직업 이력,move,early_career
kaplan,EPFL 초기,Wizkid 로봇 컴퓨터 프로젝트 시작 (Martino d'Esposito 협업),연구·프로젝트,proj_start,early_career
kaplan,2008,"Wizkid가 뉴욕 현대미술관(MoMA) ""Design and the Elastic Mind"" 전시",연구·프로젝트,demo,early_career
kaplan,2008,OZWE 공동 창업 (인터페이스·전자제품·디지털 출판),창업·산업,company_found,early_career
kaplan,2009,"QB1 출시 (자체 3D 카메라 탑재 제스처 기반 컴퓨터, 약 30대 판매, 단가 $10,000)",창업·산업,commercialize,early_career
kaplan,2010,"Bookapp.com 공동 창업 (Laurent Bolli, Cristiana Freitas와 함께)",창업·산업,company_found,early_career
kaplan,2012,"EPFL 정식 교수 임용, Digital Humanities Chair 및 DHLAB 디렉터 취임",직업 이력,promotion,mid_career
kaplan,인터뷰 시점,"""Venice Time Machine"" 프로젝트 디렉팅, Frontiers in Digital Humanities 편집장",학회·커뮤니티,editorship,mid_career
kavraki,1967,"그리스 크레타 헤라클리온 출생, 그리스에서 성장",개인사,birth,k12
kavraki,학부 시절,"크레타 대학교 컴퓨터과학과 입학 (학과 개설 2년차, 두 번째 졸업 기수)",교육,bs_enroll,undergrad
kavraki,학부 시절,부친(전기공학자)의 권유로 신생 분야 선택,교육,bs_major,undergrad
kavraki,학부 졸업 후,스탠퍼드 대학교 컴퓨터과학 박사 과정 진학 (16명 동기),교육,phd_enroll,grad
kavraki,스탠퍼드 시절,"Donald Knuth 수업 수강, 로보틱스 랩 합류 (Jean-Claude Latombe 지도)",교육,phd_advisor,grad
kavraki,스탠퍼드 시절,Latombe·Khatib·Yoav Shoham·Leo Guibas·Rajeev Motwani 등이 활동하던 환경,네트워크,influence,grad
kavraki,박사 연구,"Path planning 문제 (configuration space, Lozano-Perez·Canny 이론 기반)",교육,phd_thesis,grad
kavraki,박사 연구,Tel Aviv 출신 Danny Halperin과 협업,네트워크,collab_start,grad
kavraki,박사 연구,"Utrecht 대학교 Mark Overmars·Peter Svestka 그룹 방문, 유사한 sampling 기법 협업",네트워크,collab_start,grad
kavraki,1994,Probabilistic Roadmap Planner 초기 아이디어 형성,연구·프로젝트,breakthrough,grad
kavraki,1996,Probabilistic Roadmap Planner 주요 논문 발표 (sampling-based motion planning 확립),연구·프로젝트,paper,grad
kavraki,박사 후,"스탠퍼드에서 6~8개월 research associate, 로보틱스 기법을 약물 설계·단백질 공학에 응용 시작",교육,postdoc,early_career
kavraki,박사 후,"Pfizer의 Paul Finn, Michael Levitt와 협업",창업·산업,industry_collab,early_career
kavraki,2000,ACM Grace Hopper Award 수상 (PRM 개발 공로),수상·명예,lifetime_award,early_career
kavraki,2001,IEEE RAS Early Academic Career Award 수상,수상·명예,paper_award,early_career
kavraki,?,"Rice University 조교수 임용 (텍사스 휴스턴, 의료 클러스터 인접 환경)",직업 이력,hire,early_career
kavraki,?,George Phillips 등이 영입에 핵심 역할,네트워크,mentor_meet,early_career
kavraki,Rice 시절,Computational Robotics and Biomedicine 랩 운영,직업 이력,admin_role,mid_career
kavraki,Rice 시절,Bioengineering·ECE·기계공학 겸임,직업 이력,admin_role,mid_career
kavraki,Rice 시절,"Wah Chiu(cryo-EM), George Bennett, Cecilia Clementi 등과 협업",네트워크,collab_start,mid_career
kavraki,Rice 시절,Keck Center for Quantitative Biosciences 활동,학회·커뮤니티,committee,mid_career
